ID,Response
ID_ZPMABNVX,0.10444251550361514
ID_WFE91NAA,0.5174510613083839
ID_JV11RBRK,0.14133444947656243
ID_6B7SVKY9,0.5021761655807495
ID_GOVUZ545,0.21986593082547187
ID_A3SFW973,0.10557778067886829
ID_HERGG0GD,0.04490358494249449
ID_S36UV4BY,0.0385989778500516
ID_9E10P1ZZ,0.10668565984815359
ID_2840OCS5,0.038382845054729844
ID_JCTOSHNK,0.26060219332575796
ID_9LLVM41O,0.42787582352757453
ID_TDCG3QVS,0.39435437321662903
ID_2RE3UL3M,0.8333218574523926
ID_62X1U1Q9,0.05202174162841402
ID_79N73FHZ,0.205366413295269
ID_CUSB2F0K,0.2858948342502117
ID_9EAC9BLH,0.716445243358612
ID_KQNSDF1S,0.20367970541119576
ID_30PH2BQB,0.06090864411089569
ID_1ROZENIZ,0.7401364922523499
ID_14DP6I2K,0.5820967942476273
ID_YBNSBULG,0.2421664796769619
ID_EN6J3AN0,0.8807952404022217
ID_YLNY205A,0.1748958446085453
ID_JN69O071,0.6705997973680496
ID_HMQNRSKW,0.1284114310517907
ID_94W19YVD,0.8568049490451812
ID_3QFCADD4,0.3629313580691814
ID_7SQGAJEV,0.06585588001762517
ID_ORL3J2MS,0.5164064541459084
ID_ZZP16F3C,0.24315562639385463
ID_F1OA5IFK,0.18346251510083675
ID_88ZZH3F8,0.03593433230125811
ID_ECUNIT20,0.7255309879779815
ID_BSF2BAKD,0.13220597784966232
ID_2VMFU08P,0.9160846471786499
ID_F49IFMQZ,0.08029079266998451
ID_S86IE9EC,0.07014583863783627
ID_LXLOIXGQ,0.10121029022266156
ID_QCJ01BWI,0.09332354092039168
ID_MOW0IJ2P,0.12125676916912198
ID_YP1AKCV3,0.10601187413558363
ID_KVSACQLG,0.6282221138477325
ID_11N5AFNU,0.22456583753228188
ID_IQZYXI8F,0.7378373295068741
ID_36930STY,0.13470645621418953
ID_D89BUNFW,0.03701969783869572
ID_7BGL0ZAA,0.6212887972593307
ID_F1GDNP7N,0.25465090945363045
ID_Q2XRKOZL,0.03312737047672272
ID_BHN7VSWC,0.43782536685466766
ID_8429NU7K,0.8261337518692017
ID_I2DHJB1L,0.40635968893766405
ID_WKHK4001,0.03804082917049527
ID_5OBUZA1O,0.11527496110647917
ID_41LLBNJQ,0.05966902079526335
ID_KEOWXCCD,0.44196776300668716
ID_0KMNSZWV,0.09220780981704593
ID_UTLEFRXM,0.17620076555758715
ID_16MG7LYH,0.4157590061426163
ID_H24QJ2Q8,0.09054132592864335
ID_NBFRZBCE,0.07279008491314017
ID_XGLL6MQE,0.4614222407341003
ID_3JEDHRBP,0.04652653538505547
ID_DYG2GME5,0.830671489238739
ID_D0KRDI51,0.6763443946838379
ID_LK6SIOEA,0.2578552596271038
ID_XPY9XDOP,0.05891474750824273
ID_2OTU72O6,0.03553729423729237
ID_KKL65T9F,0.13031732668168844
ID_C6TEGBKE,0.6599842667579651
ID_HW88QYQD,0.28026635348796847
ID_XWQRU9C4,0.031156696015386842
ID_QNQTI39I,0.041378604545025156
ID_LAGANIA8,0.8115315556526184
ID_SU9D6TMM,0.51847984790802
ID_XZW6L3AQ,0.9139052867889405
ID_F1R1CDPL,0.27889385595917704
ID_SETTONXG,0.5734606891870498
ID_4FVVBY60,0.08853287390666083
ID_FSH3NSNE,0.3927552029490471
ID_MFK6E740,0.7463248670101166
ID_5JNNZ41M,0.045383346868038646
ID_FA3WWG6M,0.1525533314794302
ID_RUNUFFBD,0.06835157750174403
ID_QS6BK27S,0.050471946503967045
ID_M03QVVEJ,0.11761511019431055
ID_IYPIVY3M,0.08887536004185677
ID_ZQIN3XSK,0.05623413379653357
ID_C14G9DKZ,0.2725711867213249
ID_9I5N02TF,0.09553835190599784
ID_GOX7KLAY,0.1205270854756236
ID_UKIXMSOI,0.043680400935409126
ID_TQVUT0WV,0.038215365188079886
ID_MFF0OK76,0.6005012542009354
ID_I41JGE4L,0.261977082490921
ID_MMMFQO70,0.0923128480790183
ID_QRQFCVY9,0.06215471640462056
ID_TZC3FVBF,0.31166245192289355
ID_4ZIJKL1Y,0.05388063865830191
ID_Z5PT2QQY,0.08831447511911392
ID_62KUVGO0,0.052646455133799466
ID_5EF89O6L,0.09438530919142067
ID_L1TNRLJV,0.03257549726113211
ID_88QP2O5S,0.0721874195151031
ID_RBIF9TW2,0.12904920419678093
ID_1R72D2C3,0.31964370924979446
ID_WPW63DHM,0.6878152549266815
ID_E0E4PSGZ,0.06962954354239628
ID_ZIOSHJQJ,0.039911083309561945
ID_S1VCN5D3,0.5597959280014038
ID_4THPGSRW,0.09635715273907408
ID_S5PA7FN5,0.11456598965451122
ID_QQIV3TL3,0.5431015282869339
ID_FKVOYNMX,0.2491859033703804
ID_HXJPIFTP,0.10949322860687971
ID_0TXHED0N,0.32573420107364653
ID_7NPIVZVQ,0.3014789506793022
ID_7GCYQMR2,0.06230494237970561
ID_XA03Q6JP,0.8541017293930053
ID_31UN0V2R,0.19967491403222085
ID_MMUKWN8H,0.3718368150293827
ID_UCHFK8QY,0.029080772573070134
ID_UOXI4R5B,0.0347828482510522
ID_SO4BANZR,0.03083603431005031
ID_5K4VR5G4,0.08865830805152655
ID_D4KM8GV0,0.08824569191783667
ID_J67W7AMR,0.03258283882023534
ID_WLE6O2Q5,0.046190750965615736
ID_OOT2KY77,0.08352714087814092
ID_7JSRFTSE,0.06324977752228733
ID_9H9CZHED,0.4372761115431786
ID_PAGZAXSJ,0.11592964387964458
ID_EQCF2IKR,0.07092493714299053
ID_0OCNOPRY,0.18477036394178867
ID_XQJP6QHV,0.17573443884029985
ID_7MZRIGE3,0.04094562723475974
ID_FCHZUYZD,0.2809093941003084
ID_W5C52PY7,0.11770488442853093
ID_O4IODBMP,0.1612433002330363
ID_FLU88JWD,0.43111244812607763
ID_8WSFGO9C,0.25281402077525855
ID_B8261IUD,0.2476070813834667
ID_92ZKN54U,0.719935730099678
ID_LB4WDBEA,0.03521464880686835
ID_VR8MVJOF,0.04198926727985963
ID_7RQHCKUW,0.12424780204892158
ID_2J5F0JVY,0.6737874805927276
ID_6JQCAJ5M,0.05161175848916173
ID_YDFVV8CX,0.05763363188598305
ID_4QQHS4Z7,0.21618830561637878
ID_1YO7KVFJ,0.7116697609424592
ID_HXQVWVH2,0.07084836484864354
ID_J4C5XGYK,0.31313415355980395
ID_L1FHDP7V,0.43783452808856965
ID_0HYXTSTR,0.3693173315376043
ID_21TOSONZ,0.07370262444019318
ID_O6ZPYDJA,0.06108152251690626
ID_6YS39MVJ,0.24761313404887914
ID_HJ7EN631,0.6084692150354385
ID_N4B4MUNQ,0.037891460524406284
ID_4YXG3YOD,0.03841674388968386
ID_LH0UPKQ5,0.17453802302479743
ID_5RLA70KR,0.19086250700056553
ID_WIKMK3WC,0.4800115585327148
ID_NTWIYRX5,0.074832422946929
ID_2R7HZDO7,0.6260835856199265
ID_WIDZOFKW,0.7442308604717255
ID_OJFY87YR,0.06662486745772185
ID_ND06HWTW,0.10487859840504825
ID_NZCJLQ5D,0.5063060641288757
ID_CA96RE0Y,0.4806371033191681
ID_K1Q567MO,0.32049188017845154
ID_BBKK0W63,0.038345389743335546
ID_5Y2OCIV8,0.04715439855208388
ID_JB20I2ER,0.9225798070430755
ID_D5D7PMTN,0.3764758661389351
ID_SQO9EIS0,0.6913280695676803
ID_GHMZV7CH,0.16706304922699927
ID_38LXC20T,0.0647644171025604
ID_ADE3B0EL,0.35920748915523293
ID_OY2EG5XA,0.1286077943863347
ID_7XTR8KBD,0.46642867773771285
ID_CA749GJJ,0.06184147501917323
ID_YQUIXKV2,0.18140406683087348
ID_QQWWH18P,0.5383134305477142
ID_0FGM7RDK,0.2767984099686146
ID_UQMVD6WA,0.36605753786861894
ID_I8F8T4A6,0.029293970164872007
ID_J4GRRO5P,0.13238047822378576
ID_8C2VAUZJ,0.26300109177827835
ID_E0WPA6TX,0.15613631885498763
ID_TH2651LK,0.07851323364302516
ID_9OZO47NC,0.02701546832331587
ID_L6WDRLVD,0.1465313504333608
ID_W4AS5AAL,0.18787122992798685
ID_2J1WD5IF,0.06380227972986177
ID_XKBOOIEL,0.18280117213726044
ID_MQYN6UIZ,0.10176802645437419
ID_O1AKD1NL,0.5100154459476471
ID_FV3A5O9S,0.6136913150548935
ID_AAHJLUSP,0.11310442136600614
ID_MQLAWFXW,0.10477113537490368
ID_3W1XCBOH,0.1017477146233432
ID_PE6DP9KB,0.21619744449853898
ID_ZAZ44UH6,0.07872819476760924
ID_3N7P6IDH,0.31863502115011216
ID_IBVUZV6V,0.04331967129255645
ID_UC35OUOG,0.30401262640953064
ID_CONY3E3Q,0.051045192370656876
ID_7Y2O8ZSB,0.14509216789156199
ID_3IRWULMV,0.07207899978384376
ID_G52CMIW7,0.12053071251139044
ID_TU5Q71YB,0.43338401690125467
ID_U59RO2FH,0.25010534971952436
ID_SE1PRAII,0.07858492569066584
ID_B93L67NF,0.04393814338836819
ID_9WZ3QDGS,0.16713277753442526
ID_DQ9IZC3X,0.05354249649681151
ID_09WV8II9,0.29754040092229844
ID_LWCYNAL3,0.03711630589241395
ID_QEI3UP2T,0.42092384248971937
ID_EG74NY5M,0.7855756282806396
ID_V2L7FBF8,0.13658049814403056
ID_KPHMCUGQ,0.06044180210446939
ID_2FNT8QOX,0.16120510250329972
ID_AC6CH4PW,0.9224937736988068
ID_W8FTEULZ,0.7128111273050308
ID_80INU37K,0.13278845101594924
ID_HB22MTUY,0.6826974481344223
ID_IULY0EVC,0.3544422332197428
ID_SLOL8MEU,0.39178394377231596
ID_8XIUINEL,0.46710668951272966
ID_2NS0GZVP,0.07355582034215331
ID_SQPVNGQN,0.3408558025956154
ID_GMSE05WZ,0.0848571464419365
ID_HKIAVH1K,0.04006646333946264
ID_N010II3H,0.09629696067422629
ID_DJZSIKS4,0.1716511392965913
ID_51U4G08N,0.029741958058002636
ID_YA9270YA,0.02805635525692196
ID_ATS1QZ1Z,0.5721152484416961
ID_QSWT994V,0.8435694813728333
ID_JF0CDUY1,0.049716978866490534
ID_7CKPF59J,0.06565575752174482
ID_PLN2D51T,0.23489192463457584
ID_QBX1N9E9,0.040421418170444666
ID_CW2DKPNK,0.03712278946768492
ID_DQN6TVLJ,0.05947070880793035
ID_D31G1MHN,0.11032946472987533
ID_RS0KN8BV,0.0362294585458585
ID_5Y2UJRRJ,0.08005940963048488
ID_T26G9CUE,0.07170574530027807
ID_5ITICNZZ,0.04883916744147428
ID_NNZK4DHJ,0.03754360270686448
ID_1F5XE5XN,0.7366429477930069
ID_CR8CVMJU,0.619979752600193
ID_RZ5112TQ,0.08038986930623651
ID_RS0J1ZSD,0.26942681819200515
ID_MG671ZRR,0.1314720680937171
ID_4VPD5CI8,0.9058939516544342
ID_JELH3TI4,0.044354909704998134
ID_QH0CLRJL,0.5760822772979737
ID_12E4B1E1,0.9048814713954926
ID_YI4CJN4F,0.24752923399209975
ID_P7ADZDTW,0.12436780051793903
ID_1V2FZQZ5,0.7487613826990127
ID_OKTHVKMT,0.09764183368533849
ID_HTW26SR1,0.46740373224020004
ID_FY7LA9N2,0.33158416450023653
ID_K1F6539X,0.32085935920476916
ID_X2MGR1KQ,0.11448905123688746
ID_7VOIHMQP,0.3178577709943056
ID_ZL4ABFP2,0.11447704882593826
ID_4L82DJVX,0.11226740358397365
ID_WXOHDA93,0.13128248136490583
ID_S7XXXQ7U,0.08511334815993905
ID_DJPS5SN7,0.43859837055206297
ID_FPC21UQ1,0.1349516414105892
ID_S3CTCA76,0.6885922759771347
ID_3HK8U2U9,0.06736091480124742
ID_8W4A7KH3,0.511237183213234
ID_8PZKQW5B,0.052797265164554116
ID_8MUON3FE,0.06165479102055542
ID_4SQBAKHH,0.46709096133708955
ID_G49V4B2Q,0.03588380880828481
ID_7WG9515B,0.32592536322772503
ID_ZBO8O7DB,0.5171633422374725
ID_06E3CLJZ,0.04576083904830739
ID_HAUMVCI6,0.04319473976793233
ID_JX8KW7XP,0.05915860719978809
ID_8O0PRJG4,0.739286869764328
ID_F36ECQ9Z,0.4286516383290291
ID_NJGCCEHS,0.05761880064383149
ID_5W2NI9W2,0.14509216789156199
ID_U086L240,0.15166230211034418
ID_NM1TIMD2,0.19323111344128846
ID_3O0JGRE6,0.04610312238801271
ID_5DU3O4YF,0.3480740524828434
ID_F8CT3RYT,0.06620160795573611
ID_XCIB8MTE,0.09732239125296474
ID_ZCVJA8IC,0.19324142187833787
ID_0RUGHT1W,0.54254951775074
ID_0WCX1XJR,0.07701363944797776
ID_ZUM9UDHG,0.8331823647022247
ID_3KQBF8MX,0.2078356806188822
ID_7XHPWDE0,0.5935598343610764
ID_5CF1H9VF,0.2311902644112706
ID_Y1F5GN3M,0.5007444068789482
ID_9HAJ9YMT,0.19245354011654853
ID_62P9HA3P,0.031660074384126345
ID_IO605UMR,0.11137328948825598
ID_BS7THWMU,0.1520031181164086
ID_79MMZJVV,0.08824569191783667
ID_C7388F0B,0.1156181562691927
ID_010PXSMV,0.03307929862785386
ID_BJB0BK45,0.1716511392965913
ID_YU1569RG,0.031000096407842646
ID_FVLKL03H,0.22184958178550004
ID_1BTVGW8Z,0.03767487677396275
ID_GNY02FM2,0.753105515241623
ID_3JC3K7TJ,0.033063890351331796
ID_XCIDZXKL,0.2688038319349289
ID_6NYTQDUT,0.25591201526112856
ID_00W6902K,0.09994268579757773
ID_TTEB2Z8Z,0.030567565778983407
ID_1QMRJ32S,0.7916460394859314
ID_M4DO3G6E,0.05291770535986871
ID_1CQ3DSTE,0.6070863902568817
ID_JU2OZ2SY,0.6093591988086701
ID_O1XGRVNO,0.7079588353633881
ID_6XPNC734,0.02842411689198343
ID_NMPFCJCV,0.07508381037041545
ID_ZIMECJM7,0.03595786675286945
ID_5KLITOXK,0.7122961103916168
ID_YX1TOQLA,0.06391830329084769
ID_KKREFD96,0.23398481807671487
ID_OB3E68VS,0.0514810171443969
ID_F1BG9712,0.757126373052597
ID_T5HHMI1G,0.28766642361879347
ID_MUW46BJ6,0.03168829618589371
ID_E0HFM0I9,0.0484458474398707
ID_IOC95CD2,0.24001387869939209
ID_3NG62SIT,0.08235579431056976
ID_6P3FTNJE,0.3456474646925926
ID_98MLG7RE,0.04493314993924287
ID_J76V2GWC,0.09938309637364
ID_7E6HWGLX,0.38152211382985113
ID_ZR1VFS9N,0.11561163053847849
ID_3VT8QDK8,0.4711096614599228
ID_H7IHT14V,0.044607105205068366
ID_E699P7TG,0.16635233014822007
ID_WPN2SYLD,0.045725402189418674
ID_O8D6HI9O,0.6861632078886032
ID_U9U7UYVY,0.11456598965451122
ID_QEXIZAPE,0.7914401590824127
ID_IMD46U1X,0.052061081136344
ID_WKKN8ZBY,0.07420329333981499
ID_495FWQEM,0.32573420107364653
ID_VUBWI32G,0.115179089223966
ID_O5QE6V8F,0.08250972027890384
ID_REQQD433,0.09393716296181083
ID_CAL9DGFW,0.245730506721884
ID_EK5ZC7RI,0.17986638136208058
ID_7X2DH7YW,0.4522202640771866
ID_SM0P0CKL,0.04612229683189071
ID_5UEJAL36,0.09036073321476579
ID_RWKHCFQN,0.2656625217758119
ID_9TYJETJI,0.22181970942765475
ID_GZM44I0H,0.045747631259382616
ID_FGASU1HF,0.3084081597626209
ID_O41RZFUW,0.10669689187780022
ID_S7ZEB59M,0.07459604190662503
ID_5H27BHRW,0.13389937523752451
ID_1I51T32D,0.051219058642163875
ID_PKLN49RT,0.026806438207950124
ID_VLA9O950,0.7446909755468368
ID_W8DF61YO,0.4698410302400589
ID_SH4Q6ZYR,0.15692662205547095
ID_FX0M1ZXB,0.13523736224742605
ID_OG9RW7K3,0.24993962291628122
ID_BVM47FCM,0.08896540440618991
ID_ORKSRCAB,0.1038015025202185
ID_LHLO0EAF,0.11232428885996341
ID_TSC2ALRU,0.4395183026790619
ID_OUNJ32MZ,0.043326553743099794
ID_P1PN7F29,0.7128714501857758
ID_RT8HNVWP,0.20649954723194242
ID_QY6RCGBL,0.1570769138634205
ID_RARXXE90,0.2342126253992319
ID_2DMR56Y0,0.29319147765636444
ID_AC54O3XL,0.08075077495304868
ID_QP1WC7FN,0.07999012721702456
ID_CS8Y1MTT,0.3480310559272766
ID_7X72BMTL,0.043126817372103686
ID_OMO4K2T4,0.2509639833122492
ID_MSK4A4RK,0.5464292496442795
ID_4R1PNIRV,0.6262273073196412
ID_3WI2L6GM,0.31489852219820025
ID_QIMBHYIB,0.06399888815358282
ID_FZQ3WSS2,0.16696642495226116
ID_248825VG,0.03743370606098324
ID_4E1632TO,0.5442581593990325
ID_IOYCTLDU,0.03421587258490035
ID_1DB7ZQ0C,0.6902752533555031
ID_AG7F40PE,0.02984692200570862
ID_G9VW3D6U,0.8876699328422546
ID_NLW52EBA,0.6855854690074921
ID_CTOT8TCK,0.26572202327661215
ID_C8YINZP1,0.028909381103585475
ID_Z9TTSMJF,0.8651741504669189
ID_2WZMHWUZ,0.06031392841250636
ID_EEDHIGDU,0.1407164462842047
ID_4LD1P3AY,0.6559676945209503
ID_7VN16GMP,0.09576193816028536
ID_RN98SNWZ,0.0717337174792192
ID_1WUYE4ML,0.08853287390666083
ID_0YZ5YRBM,0.0838983309455216
ID_L9JD28I4,0.21731090429238975
ID_JIXPX6X7,0.34384649693965913
ID_64BDXK9P,0.026691765052237314
ID_EJY87070,0.04370904144161614
ID_OQBA2VJU,0.26163818277418616
ID_4Y5NP76V,0.06642030109651387
ID_HHZT7282,0.09743802761659026
ID_A6P81O61,0.1367109280079603
ID_233MR14V,0.26372921243309977
ID_V3LM6ADM,0.19994650380685924
ID_4TF6TW11,0.32683211714029314
ID_B4RGEP47,0.6251977384090424
ID_QYRLOHNG,0.2905523829162121
ID_K0NC1W5H,0.1644945050124079
ID_N3U0I1N2,0.6440156608819961
ID_6UYZJ6OK,0.4990327462553978
ID_9EMUOZZL,0.7165096759796142
ID_JITKPF56,0.08696791155962273
ID_2UPV0MQI,0.20329411700367928
ID_FPI94OOY,0.04487597189145163
ID_H9D1B5X1,0.1782412761822343
ID_VIX3LPHG,0.04083794054458849
ID_RUE1G2DH,0.06736335676250746
ID_TFFIJ1GY,0.3422885350883007
ID_ATVMQR9E,0.4249998517334461
ID_HLBBLPIN,0.07651834521675482
ID_70GMNXVJ,0.2042928389273584
ID_Z58BF1D5,0.037122606873163023
ID_3UMUGRPP,0.037102019230951556
ID_28RWGG4G,0.31751134172081946
ID_4C5CJSX7,0.05296740466728807
ID_OFU9UA8G,0.604323011636734
ID_RNT58R1L,0.06282428088597954
ID_ML74J60K,0.3871427563950419
ID_CV1D7K81,0.7530024290084839
ID_UM3T2MN3,0.4376997143030167
ID_SE95R37H,0.027967877680930543
ID_JBOIA6F6,0.13000329229980706
ID_OH3ZPQ0Z,0.0361055894754827
ID_74JMU61L,0.0257955620489156
ID_4IXDUB78,0.4597962647676468
ID_HO1XYAY9,0.11597889494150877
ID_YM93921G,0.08735827915370464
ID_5AUZ8MD7,0.2750266999006271
ID_DVU4QK8H,0.12132633817382157
ID_IZCSNO01,0.888479620218277
ID_YN8DVP61,0.6852970391511917
ID_KN045ZB4,0.1756426771171391
ID_FLPX8BYP,0.06473971453960985
ID_DYQUXDVS,0.746695464849472
ID_HAAN4FI5,0.39320766776800153
ID_X2VW0RCB,0.05721322982572019
ID_1TQACNXG,0.04637325329822488
ID_GI30LIA6,0.02805479437465692
ID_CPS75HIT,0.1889411118347198
ID_Y0LEFJ9F,0.05530805255984887
ID_SJFCE3KW,0.24215415585786104
ID_8XRMUV8L,0.06634464422240853
ID_GZWQRQ8G,0.05493501568853389
ID_689HCJXS,0.3392246812582016
ID_583DWR9O,0.22817904101684688
ID_CGRCC9MQ,0.2712165449745953
ID_UFY9E2ZQ,0.4256913349032402
ID_A42DI6V1,0.6242110401391983
ID_Z8LTJHLP,0.0921841140370816
ID_ZV7MALR3,0.03969900044976384
ID_9HD3GEXT,0.0829969790414907
ID_J72BVYKB,0.1251003928948194
ID_SEXY7XWK,0.9573328375816346
ID_C4UXIDOD,0.07394227124750614
ID_JAB1H12V,0.09440228384919465
ID_0RE4VWKA,0.04637325329822488
ID_P0I49RRA,0.04347998674056726
ID_TE244V0G,0.09865660602226853
ID_17R6216T,0.628303074836731
ID_X9IA91A6,0.06682559922337532
ID_CA5KMLEA,0.10414184122346341
ID_Q6EWXHPL,0.3817881166934967
ID_JCDOBEQT,0.7602625846862793
ID_BH0O89PQ,0.3547577507793903
ID_8AH4XRV5,0.6761348307132721
ID_KBXP6YDL,0.19197200424969196
ID_O85NJ7AM,0.5544717580080032
ID_N204V0V0,0.9118646621704102
ID_XEMW9YNU,0.3473060492426157
ID_NBFC7089,0.33573163896799085
ID_XHATWOUY,0.27502852845937015
ID_TTSNQR5A,0.22555850315839052
ID_CRM3AY6W,0.1811870876699686
ID_UD2YSBYB,0.4561941437423229
ID_21PVFNJI,0.7084950596094132
ID_TOGCOXNX,0.25281402077525855
ID_BY1I5GEF,0.6358418047428132
ID_8YXZUDH8,0.7484217703342437
ID_H5P1B7DR,0.14243241315707564
ID_ZG9JW9SB,0.1525676343590021
ID_WPY07PAL,0.056630312278866765
ID_354BLUMN,0.12667917413637042
ID_KH9PFIGK,0.2613257296383381
ID_U77K4ND9,0.058463106038107074
ID_3G3ZDJJW,0.03294656748767011
ID_VPMP6BXB,0.03538597190345172
ID_XD7NGZRH,0.05004474053857848
ID_JUGHBNS4,0.7995328664779663
ID_OU2AGWTO,0.06880996121326462
ID_Y49Z565J,0.031461243523517625
ID_TWP41Z3B,0.19197200424969196
ID_MZ0Y10BM,0.06215471640462056
ID_JD937HRS,0.48150541335344316
ID_SFAKEGSF,0.6378096878528595
ID_U7HKK0R6,0.05591357201337814
ID_ACOPP7GN,0.02948527847547666
ID_NVL5S657,0.06609231835609534
ID_BW58AFOV,0.5304747551679612
ID_PCNVM52G,0.08636271641589702
ID_QLE69CNM,0.9380776047706604
ID_JRSKJWKD,0.550651378929615
ID_6ANJ8GWS,0.705012571811676
ID_JHW0Q8UC,0.8384207487106323
ID_3NR9WOYM,0.03522544236620888
ID_2Q90UHP3,0.03398533418112493
ID_4AX39R39,0.3356142854318023
ID_3UV7KSWB,0.06573463716777042
ID_4XB5850S,0.05302840599324554
ID_NJWL7IES,0.22610091231763363
ID_NFMHEEYG,0.20271744392812252
ID_FJZ9XJMH,0.261391799710691
ID_YF072ARU,0.03761361365977791
ID_286KFBU7,0.039270771460724066
ID_5UEGHCWV,0.04105717876227573
ID_ZX60P01F,0.14324487578123807
ID_U6S0B95A,0.49373540431261065
ID_G5Y69GW4,0.7752608716487884
ID_AAZ5TKOE,0.0690603984054178
ID_BY9ABP19,0.8834279596805572
ID_2WR97Q12,0.0881162902340293
ID_RB9LXBTE,0.15801649894565345
ID_EX0IJL43,0.8875938355922699
ID_Y6RKVDEJ,0.39257818907499314
ID_BS2JS8YE,0.7164771527051925
ID_CQCZCWGX,0.6643091589212418
ID_GT9UPGMO,0.16057732403278352
ID_T32OR7NL,0.04315397657665017
ID_1XDTSD0P,0.355205399543047
ID_Q5KXFHSS,0.07316264500841499
ID_OLP21D9I,0.09558379389345646
ID_YI4MS7G7,0.6587925612926483
ID_NED4UWWP,0.036015462700743225
ID_LCODOGR2,0.0442429479866405
ID_IRPLFXDX,0.06949057488236576
ID_45B25HUB,0.34633343666791916
ID_RS3GAAW5,0.13147144028916954
ID_36QEMOTM,0.07244969193125143
ID_NL02MXY8,0.0654956352431327
ID_XIAQHZPD,0.7411094278097152
ID_K8GOWJC4,0.037154222239041704
ID_Q0IS38G7,0.16451095454394818
ID_AQ6EZ0G8,0.7951753377914429
ID_BPAFL87X,0.10137279154732823
ID_8BJ4C0PO,0.14376010335981845
ID_31DAZR3R,0.7582299470901489
ID_T8S5WO4E,0.029873604921158405
ID_ZDTW0UKC,0.02961434110038681
ID_GBJZFSN8,0.04529504461679608
ID_B4IGH2GR,0.4086098976433277
ID_X93LVL62,0.1324767254292965
ID_13IDZD85,0.24198825173079969
ID_ZF9PNLJ9,0.050706955714849754
ID_YMLD9LJ9,0.6178760528564453
ID_F8ZB6FTY,0.037868995234748584
ID_QORJ6J2Z,0.2100440666079521
ID_A23M08EX,0.3918833635747433
ID_WBDFNY26,0.19613410269375892
ID_1SG13DJU,0.04131585129071027
ID_TAN6RBGD,0.06550782211124898
ID_1YI6Q3I0,0.636967733502388
ID_BA612ZC2,0.14994917754083872
ID_LK1O566K,0.09855457684025168
ID_77BAGLJK,0.07167707050684839
ID_SEP3CZLS,0.055652472912333904
ID_W9STHM8T,0.07247579172253608
ID_D4N4EZBV,0.40219659060239793
ID_13PAKO0P,0.06472919448860921
ID_E5RLDSZ0,0.05166221117251553
ID_TN4G7FI1,0.051242477563209834
ID_YT6DCRYH,0.03848990788246738
ID_MAXR84OT,0.041849774034926665
ID_UWQ6MG56,0.031101747091088327
ID_3D3NJUAQ,0.30898610660806297
ID_22V6MGT0,0.048240658921713475
ID_B6F854QJ,0.08465984119102359
ID_J7VC98PM,0.07940648614894599
ID_BL6CRXZ7,0.06294125313579571
ID_082NOJH1,0.4833498001098633
ID_F6D9C13N,0.15275536198168993
ID_NS0A7BS1,0.16611175229772926
ID_CQXLPAF1,0.030286702362718642
ID_F7UGA34J,0.03290675426251255
ID_WBER0Q2Q,0.10127930976450443
ID_OALUUF1U,0.03662978848733474
ID_M24BB0ML,0.2337202936410904
ID_0QNFXMTD,0.087338272575289
ID_VPV93NIH,0.903161472082138
ID_LTKLLOYH,0.0853203664533794
ID_GBKFODIA,0.08877571122720837
ID_ZSOKI34N,0.03302003809658345
ID_94MP5QTX,0.03848990788246738
ID_JBE6S257,0.16457093660719693
ID_Z39AQ4AR,0.029258404581196374
ID_OL9XUPQ6,0.05368028676602989
ID_IXWD6VBD,0.26942681819200515
ID_RJADEHMQ,0.04872432898118859
ID_VDK1W87I,0.06240581187303178
ID_VFQ0ZIYW,0.03425196268362925
ID_M9PYE9SO,0.043590344313997775
ID_9B2JBAXW,0.7128714501857758
ID_IZR5DQOK,0.1286077943863347
ID_341U691F,0.06584042569156737
ID_LZAW0IIR,0.026085624312236176
ID_DBWLQSUT,0.3799261525273323
ID_6RY5FT21,0.04053904606844298
ID_SSN41VXB,0.0673588463338092
ID_WB3QEVCL,0.42584185898303983
ID_9KFA4HR7,0.18714257143437862
ID_3Z1AMETA,0.2968162015080452
ID_ETKJIL94,0.43338401690125467
ID_NANBBR1F,0.029204177952487954
ID_F9QNVMT3,0.17958777472376825
ID_HWE3MK2H,0.04555451984415413
ID_AWACR70S,0.18758603297173976
ID_O4K314EZ,0.06782177789136767
ID_3U1ZGG89,0.8131214618682862
ID_FBJMMBZ8,0.12361109610646963
ID_WIFBDYU3,0.9010270833969116
ID_JT8PH5GJ,0.03197738240342005
ID_H8TNPLJ9,0.07071744328422938
ID_TD1NSPCK,0.07900508996099234
ID_OVL8OM06,0.28319238480180503
ID_JQSHM5EN,0.6203204423189164
ID_6912N5UN,0.8412405610084533
ID_VUAGA0ZG,0.07648477898910641
ID_ME6JRJJW,0.03678862859378569
ID_QKFOGRE4,0.42092384248971937
ID_ABA9S80Y,0.4081613138318062
ID_DSRDJ06H,0.05004842365451623
ID_61N2X6TC,0.050679639526060784
ID_RPI4AKK2,0.0435938834620174
ID_F5WTAZZV,0.2717372067272663
ID_1D68PV28,0.10482356459833682
ID_TM6CYFZO,0.14131949804723262
ID_VHR666SC,0.3099541552364826
ID_O852YAO1,0.13130158873973413
ID_ML5HMWHI,0.03673932751844404
